,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
338,"5,2",45%,Jake West,Jake West,"Añade un argumento en tu idioma
A TV crew, desperate to boost ratings, arrive on a remote Welsh farming island to investigate an intriguing incident. A local girl and her boyfriend had been abducted by aliens, who also impregnated her.",1h 33min,Evil Aliens
339,"3,0",4%,Uwe Boll,Guinevere Turner,"Año 1723, en la antigua Rumanía. BloodRayne (Kristanna Loken) es una Dhampir, mujer medio humana medio vampiro, que trabaja como agente para la Sociedad Brimstone, sociedad secreta que persigue y destruye las amenazas sobrenaturales. Adaptación cinematográfica del videojuego del mismo nombre.",1h 35min,BloodRayne
340,"4,5",17%,Steve Latshaw,James Best,"Añade un argumento en tu idioma
Wilbur works in an old carnival and shows some gruesome things to the puplic. He covered his face because he had a sadistic father who burned his face. Everybody makes jokes about his scars and when the new boss fired him, he go to an old swamp-witch who gives him a peace of wood from a hanging tree and Wilbur makes a mask from this piece of wood and put all his anger... Leer todo",1h 27min,Death Mask
341,"6,7",--,Darko MitrevskiAleksandar Popovski,Darko MitrevskiAleksandar Popovski,"En el año 2019, tras la destrucción global y el descenso al salvajismo, el inmortal Kuzman descubre su destino. Al entrar en los círculos giratorios del tiempo, descubre la blasfemia de nuestro siglo, y cómo ha de cerrar su círculo.",1h 23min,Zbogum na dvaesetiot vek
342,"3,6",--,Charles E. Cullen,George Warner,"Añade un argumento en tu idioma
Three witches have just created a strange and evil brew: a concoction that will turn the city's bums into blood thirsty zombies. The witches place the brew in bottles of wine throughout the city for the bums to devour. But once they start to devour, they can't stop! They eat arms, legs and any other spare body part they can sink their teeth into. The mayor of the city... Leer todo",1h 13min,Night of the Bums
343,"4,8",--,MarieAnna Dvorak,MarieAnna DvorakPatrick Sismilich,"Añade un argumento en tu idioma
It is late 1940's when the beautiful countess of Rudlov disappears. The legend blames the monster, the people blame the lagoon. Nearly 50 years later, the spirited Ilona Rudlov is a struggling ballerina living in New York and working in a strip club. When the Velvet Revolution occurs, she decides to go to Bohemia to reclaim her ancestor's castle. There she falls in lo... Leer todo",1h 32min,Bohemian Moon
344,"4,3",--,Jorge Olguín,Carolina GarcíaJorge Olguín,"Añade un argumento en tu idioma
When student journalism major Carmilla meets a gang of role-playing kids, they introduce her to a vampire game called Eternal Blood. But is it just a game?",1h 48min,Sangre Eterna
345,"4,5",45%,David MorwickMichael Civille,David Morwick,"Once upon a time, death preyed upon a New England college campus. Rumors swirl that ""if you see a flash of red, you're dead!"" Local golden boy, Peter Bloom (David Morwick) investigates the grisly killings until the stakes grow higher and the body count mounts. Suddenly, Peter's search becomes a fight for survival in a fairy tale world full of nightmares.",1h 24min,Little Erin Merryweather
346,"4,6",20%,Marc S. Grenier,Linda CordeiroAlisandra Rand,"Two siblings played by William Baldwin and Jodi Lyn O'Keefe travel to their families old, ancestral estate upon the death of their father. They soon find out the hard way about their families ancient secret of witchcraft and the occult.",1h 43min,Red Rover
347,"2,3",15%,Steve Sessions,Steve Sessions,"Dead Clowns revolves around ordinary people in a small town in Florida. A hurricane has just slammed into the area, causing torrential downpours, whilst also awakening the clowns that died in the bay of the town. These clowns have only revenge on their mind since everyone had tried to erase their memories of the horrific accident. The clowns not only kill, but resort ... Leer todo",1h 35min,Dead Clowns
348,"6,9",--,Tetsuo Lumiere,Tetsuo Lumiere,"Añade un argumento en tu idioma
An independent movie maker, with the only one dream; to make a movie about flying saucers attacking the city of Buenos Aires. But due to a strange disease, that dream becomes a horrible nightmare.",1h 51min,TL-1 Mi reino por un platillo volador
349,"6,2",--,John Gulager,Patrick MeltonMarcus Dunstan,Unos clientes encerrados dentro de un bar se ven obligados a luchar contra monstruos.,1h 35min,Atrapados
350,"2,3",--,Olga Levens,Olga LevensJason LevensDavid Levens,"Seis adolescentes deciden pasar las vacaciones en el mar. El barco en el que van, realmente es un barco fantasma, que les trasladara a una dimensión paralela en donde sus peores pesadillas se harán realidad.",1h 37min,Rumbo a la muerte
351,"3,8",20%,Philip Creager,Philip Creager,"A cursed ring bounces through an ensemble of desperate-to-be married young women, bringing brutal deaths to all who wear it.",1h 39min,Death by Engagement
352,"5,8",91%,Bryan Norton,Bryan Norton,Jessica and David Clausen are an upstart couple who come face to face with the Supernatural after inheriting a beautiful townhouse in New York City's West Village District.,1h 31min,Penny Dreadful
353,"3,0",--,Matt CantuLance Kawas,Bob BrownMatt CantuLance Kawas,"Añade un argumento en tu idioma
Set in the deep freeze of a northern Michigan winter, when a group of college students volunteer to assist their psychology professor with his research, their weekend retreat turns into a nightmare.",1h 30min,Silencio sepulcral
354,"4,0",17%,Charles Band,Charles BandDomonic Muir,In the year of 1911 a 12yr old girl named Sophia is playing with her dolls in the room where she is not supposed to be in her abusive father comes in and catches her as punishment he makes her bury her beloved dolls in a grave in the backyard but then accidentally kills her. In order to cover up his crime he buries Sophia In the grave along with her dolls. A century l... Leer todo,1h 11min,Doll Graveyard
355,"4,2",20%,Warren Lynch,Gabriel BoyerWarren Lynch,"Añade un argumento en tu idioma
A story about a bunch of young adults who take their plastic pony obsessions way too far and end up killing people, eating their flesh, and raising the dead. All while prancing around in unicorn outfits and stuff like that.",1h 38min,Pony Trouble
356,"7,5",--,Christopher Jarvis,Christopher Jarvis,"A teenager wakes in the middle of the night when he hears a noise in his house. Upon exploration, he finds nothing. He returns to bed, where he is spooked by a vision of his doppelganger. The mood intensifies as he confronts the spectre.",1h 30min,Spooked
357,"5,4",--,Glenn Standring,Glenn Standring,"El mito de los vampiros recibe un tratamiento elegante de la década de 1960, donde un policía humano se asocia con un policía vampiro para detener a un vampiro empeñado en crear una guerra entre las dos razas separadas pero iguales.",1h 30min,La criatura perfecta
358,"4,7",--,Asif Kapadia,Adam Sussman,"Añade un argumento en tu idioma
Joanna Mills, a traveling business woman, begins having nightmares of a murder that occurred 15 years ago. Soon she is drawn to an old farmhouse, where the murder took place.",1h 25min,El regreso
359,"4,6",--,Craig Singer,Robert Dean KleinCraig Singer,"Añade un argumento en tu idioma
A group of six friends on a road trip stop off at an amusement park attraction named 'Dark Ride', unaware that a psychopath who brutally murdered two girls, has just escaped a mental institution and is seeking refuge there.",1h 34min,La casa del terror
360,"5,9",--,Lloyd Kaufman,Trent HaagaPatrick CassidyGabriel Friedman,Toxic Avenger debe defender a sus amigos de su propio doppelgänger malvado del universo alternativo.,1h 49min,El vengador tóxico 4
361,"1,8",--,Brett Kelly,Brett Kelly,"Añade un argumento en tu idioma
After the fall of mankind, one man is left to rebuild. The world's other survivors, however, are vampires. Our hero is about to be added to the menu.",57min,Planet Blood
362,"3,7",--,Nick Palumbo,Nick Palumbo,"Añade un argumento en tu idioma
A fashion photographer exposes his demented childhood and zooms his evil lens on the oldest profession under the moon, in quite possibly the most notorious serial killer film ever made.",1h 45min,Obras maestras del asesinato
363,"5,0",27%,Dylan Bank,Dylan BankMorgan Pehme,A director is forced to make a movie chronicling the horrific murders he believes he is committing.,1h 51min,Nightmare
364,"5,3",35%,Jeff Mahler,Jeff Mahler,El interés de un hombre en una pareja conduce a resultados escalofriantes y desgarradores.,1h 39min,Inside
365,"5,4",--,Mike Mendez,Brad KeeneChris Skinner,"Añade un argumento en tu idioma
After a night of drunken exploits, Allison, Harris, and Kira are chased and terrorized by the ghosts of a child pyromaniac, an ax murderer, and a rapist.",1h 35min,Los profanadores de tumbas
366,"5,5",76%,Larry Fessenden,Larry FessendenRobert Leaver,"En la región ártica del norte de Alaska, un equipo de una compañía petrolera trata de establecer una base para perforar en el subsuelo. Un día, un miembro del equipo aparece muerto.",1h 41min,The Last Winter
367,"4,2",20%,William Dear,William Dear,"Añade un argumento en tu idioma
Five high school seniors (3 cute girls) in a VW van on their way to camp by a river in the forest hear about a boy, who once killed his identical twin and parents in the area. They ignore the warning.",1h 27min,Simon Says
368,"5,3",--,Rigoberto Castañeda,Rigoberto Castañeda,"Añade un argumento en tu idioma
Following a horrible car accident on a wooded road near Mexico City, Agata goes into a coma. Her twin sister Catalina must try to solve the mystery of her sister's accident next to the Km. 31 marker and discovers a terrifying local legend.",1h 45min,KM 31: Kilómetro 31
369,"3,7",--,Steven C. Miller,Steven C. Miller,"Three teens find themselves in a town over run with zombies. Deciding to fight back, they go on a punch you in the throat, action packed, non stop ride through the city, woods, and schools.",1h 15min,Muertos revividos
370,"2,3",--,David J. Francis,David J. FrancisMike Masters,"Añade un argumento en tu idioma
A new deadly virus is transmitted to humans via mosquito bites and then learns to control their corpses. A bunch of survivors let their guard down once they find shelter and sex in each other.",1h 30min,Awakening
371,"3,5",0%,Jorge Ameer,Jorge Ameer,"The murder of a recluse by small town religious fanatics forces the dead man's lover, a divorced police detective, to find the remains of his former lover and come to terms with his loss.",1h 23min,The House of Adam
372,"5,5",--,Jonathan Levine,Jacob Forman,"Un grupo de estudiantes de secundaria invitan a Mandy Lane, una chica inocente y deseable, a una fiesta de fin de semana en un rancho aislado. Mientras la fiesta continúa, el número de juerguistas comienza a disminuir misteriosamente.",1h 30min,Seducción mortal
373,"4,5",--,Darrell RoodtMichael D. Sellers,James DrydonSholom GeltJono Hall,"Añade un argumento en tu idioma
Gruesome murders of South African farmers spur reports of a possible ""cryptid"" - a creature known in local legends or myths but as yet unknown to modern science. The worldwide news coverage of the gruesome murder attracts an international team of scientists to the remote area which is considered by some to be the ""cradle of civilization"".",1h 38min,Cryptid
374,"2,9",--,Jason Maran,Jason Maran,"Añade un argumento en tu idioma
There exists a religious brotherhood dedicated to battling the forces of evil. Claude wants nothing more than to join this order.",1h 34min,Satan's Whip
375,"3,0",6%,Steve Franke,Steve Franke,"Añade un argumento en tu idioma
While searching for a ""cure all"" serum, Dr. Kanopolus is being pressured for results by the pharmaceutical company funding the project. With time running out, his desperation decisions will unleash a terrifying monster on a killing spree.",1h 29min,Serum
376,"4,0",21%,Michael G. BartlettKevin Gates,Michael G. BartlettKevin Gates,"Añade un argumento en tu idioma
An unknown virus begins spreading and within weeks it engulfs the entire planet. Upon the death of its host, the virus would reanimate the corpse until it was no longer able to support itself. Soon, the planet was infested with the undead.",1h 25min,The Zombie Diaries
377,"4,6",--,Naoyuki Tomomatsu,Naoyuki TomomatsuChisato Ôgawara,"Añade un argumento en tu idioma
Training mission turns to terror. A blood soaked battle against the living dead begins.",1h 15min,Zonbi jieitai
378,"3,6",--,Paul Burrows,Paul Burrows,"Añade un argumento en tu idioma
An undercover French cop and an American art critic travel to a mystical island to verify the source of a painting of a scene that only the infamous ""Marseilles Monster"" serial killer could have created.",1h 29min,Nature Morte
379,"3,9",78%,Ramzi Abed,Ramzi Abed,"Añade un argumento en tu idioma
A stark look at one of Hollywood's darkest mysteries, The Black Dalia (Elizabeth Short) Murder.",1h 39min,The Devil's Muse
380,"2,8",--,Jack Bravman,Mo Thevenet,"Añade un argumento en tu idioma
The Watergate Plumbers, a poorly-performing college basketball team, lose their best players one by one to death and dismemberment at the hands of a mysterious masked stalker.",1h 27min,Night of the Dribbler
381,"3,6",--,Harry Bromley Davenport,Daryl Haney,"Añade un argumento en tu idioma
Marines travel to a deserted island to diffuse bombs, only to be terrorized by a deadly alien creature.",1h 37min,Xtro 3: La venganza
382,"6,9",--,David Gregory,David Gregory,Añade un argumento en tu idioma,45min,Scathed
383,"7,6",62%,Duane Graves,Duane Graves,"University of Texas student Duane Graves chronicles his charismatic childhood chum Rene Moreno, a San Antonio native with Down Syndrome, in this playful, stirring, remarkably unique portrait documentary.",1h 22min,Up Syndrome
384,"4,6",50%,Jay Wade Edwards,Jay Wade Edwards,"Añade un argumento en tu idioma
Stomp! Shout! Scream!, a beach party rock and roll monster movie, is set in 1966 and features an all-girl garage rock band and the legend of the Skunk Ape (the Florida Everglades version of Bigfoot).",1h 18min,Stomp! Shout! Scream!
385,"5,1",--,Scott Lee Mason,Garison Ellsworth PiattDustin CrossScott Lee Mason,"Añade un argumento en tu idioma
A group of friends travel to an isolated area of Hawaii to get away from it all and relax for the weekend. The group is relaxing, drinking beer and listening to the radio, when suddenly there is a bright flash in the sky and a meteorite crashes to the ground near their party. While attempting to investigate the explosion, some of the group comes across a small glowing... Leer todo",1h 30min,The Orb
386,"5,3",--,Christian Saghaard,Ivan CardosoRicardo De Vuono,Añade un argumento en tu idioma,1h 20min,O Fim da Picada
387,"5,2",--,Bennett Davlin,Anthony BadaluccoBennett Davlin,A medical researcher teams with a retired doctor to root around in the genetically stored memories of a serial killer.,1h 38min,Memory (Visiones)
388,"4,4",11%,Andrew C. Erin,Andrew C. Erin,"Añade un argumento en tu idioma
As she does every summer, Sam takes a group of friends to accompany her on a retreat to the cottage she grew up in. On this year's trip, Sam and her friends are faced with the terrifying legend of Sam's Lake.",1h 32min,Sam's Lake
389,"5,1",58%,Robby Henson,Frank PerettiBrian Godawa,The Visitation reveals a small town torn apart by supernatural events involving a mysterious stranger and his unsolved past.,1h 43min,The Visitation
390,"5,2",--,Martin Weisz,T.S. Faull,"En Alemania, mientras la estudiante de posgrado Katie Armstrong investiga al asesino caníbal Oliver Hagen para su tesis, se obsesiona con su tema y finalmente se sumerge en un estilo de vida similar al de Hagen.",1h 27min,El caníbal de Rothenburg
391,"3,1",22%,Uwe Boll,Uwe Boll,"Añade un argumento en tu idioma
After a seemingly undead man is bound and buried alive, he digs himself back to the surface and seeks bloody vengeance on those who caused him his suffering.",1h 30min,Seed
392,"4,6",36%,Archibald Flancranstin,Michael E. KennedyEdward Lee,"Añade un argumento en tu idioma
HEADER portrays the grueling psychological journey taken by ATF Agent Stewart Cummings. On the surface, Stewart struggles to solve a string of bizarre murders, but in secret, his life falls into a world of corruption that's impossible to escape. Deceit, rape, and murder spiral out of control triggering a hellish conclusion that defies description.",1h 29min,Header
393,"5,3",--,Mike McKownJim Towns,Jim Towns,"Añade un argumento en tu idioma
Europe, the late 19th Century: Janick is a brilliant but ultimately doomed young doctor in a remote town under the black cloud of a great Plague. His radical theories about life and death make him an outcast, driving him from his position at the medical college and from his beloved Esmeralda, into exile. Soon after Janick disappears Esmeralda becomes sick, and without... Leer todo",1h 20min,Prometheus Triumphant
394,--,--,Thomas Cardwell,Thomas CardwellWilliam Shakespeare,A struggle for power begins as a virus mutates its victims into vampires.,45min,Beneath Our Masks
395,"5,6",--,Zev Berman,Eric PoppenZev Berman,"En un viaje a una ciudad fronteriza mexicana, tres amigos encuentran un culto de sacrificio humano.",1h 45min,Borderland: Al otro lado de la frontera
396,"4,5",--,Brendan CowlesShane Kuhn,Brendan CowlesShane Kuhn,"Añade un argumento en tu idioma
Horror gets Super Sized when Horny The Clown, the demonic mascot of ""Hella-Burger,"" starts slashing Orange County teenagers with his meat cleaver from Hell.",1h 23min,Fast Food Killer: Drive Thru
397,"6,6",86%,David Hewlett,David HewlettJane Loughman,"Añade un argumento en tu idioma
A dysfunctional man living a secluded life believes that he has accidentally killed his sister's TV star fiancé.",1h 28min,A Dog's Breakfast
398,"3,8",0%,Jon Keeyes,Roy Sallows,"In a big American city, the serial killer The Picasso Killer is terrorizing the dwellers and the police department does not have lead to find him. The bartender Christie Wallace dreams on moving to the countryside with her six year-old daughter Zoe to have a peaceful life far from the violence of the city. Late night of Christmas Eve, Christie leaves the Tides Bar whe... Leer todo",1h 34min,Fall Down Dead
399,"5,2",--,Julian Richards,Al WilsonJulian Richards,A group of teens are faced with a life-changing experience when they meet a deranged drifter.,1h 13min,No hables con extraños
400,"4,1",--,Fred Olen Ray,Fred Olen Ray,"Burt tiene una empresa de limpieza y contrata a cuatro mujeres para limpiar una casa aislada. Encuentran un libro viejo, una daga y un fragmento de alma y cuando una de ellas, Megan, lee un encantamiento, desata una bestia.",1h 30min,Dibujos maléficos
401,"4,8",--,Tom Berna,Tom Berna,"Añade un argumento en tu idioma
Jim Matthews, a PR exec for a genetic design firm, is sleeping with Jenny Dole, a secretary. When Meredith Weaver (Jim's wife and a genetic designer with the firm) finds out about the affair, she doses him with an experimental serum, causing his limbs to separate from his body and take on lives of their own.",1h 23min,Colony Mutation
402,"6,1",80%,Lloyd Kaufman,Patrick CassidyDouglas BuckLloyd Kaufman,A homicidal maniac is on the loose in the city and the low-budget film crew of a Troma movie has the power to stop them.,2h 4min,Terror Firmer
403,"3,4",80%,John Preston,Rick Vasquez,"Añade un argumento en tu idioma
A preternatural spirit that haunted Jon (Corey Feldman) as a child is summoned by an ill-conceived séance to liven up a party only to unleash a litany of horrors and murders on the participants and anyone in his way.",1h 28min,Seance
404,"4,6",32%,Byron Werner,Stephen Johnston,"In 1958 Nebraska 19 year old garbageman Charles Starkweather goes on a murder spree with his 14 year old girlfriend Caril Ann Fugate killing 11 people in three months, introducing America to spree killing.",1h 32min,Starkweather
405,"4,7",6%,Amanda Gusack,Amanda Gusack,"After being diagnosed with a terminal cancer, Dennis moves with his girlfriend Lily to a new home, where he installs cameras and microphones everywhere to record his last months of life, in order that the material be used later to make a documentary. However, the devices capture the presence of another inhabitant there.",1h 13min,In Memorium
406,"5,6",57%,Adam Green,Adam Green,"Un grupo de turistas visitando una ciénaga encantada en Nueva Orleans se pierde en el campo, sus divertidos juegos asustadizos convertidos en terrible pesadilla.",1h 33min,Hatchet
407,"4,7",--,Tim Sullivan,Chris KobinTim Sullivan,"Añade un argumento en tu idioma
Riddled with guilt over the loss of his rock star older brother, 16-year-old David Forrester becomes obsessed with death, leading his misguided parents to send him to Driftwood, an attitude-adjustment Camp for troubled youths run by the sadistic Captain Doug Kennedy and his brutal young henchman, Yates. Once there, David becomes haunted by the spirit of Jonathan, a fo... Leer todo",1h 30min,Visiones del más allá
408,"5,1",12%,Ian Truitner,Ian Truitner,"Añade un argumento en tu idioma
An inexperienced moviemaker attempts to complete a horror film. The production gets complicated when a real serial killer begins to take out members of the cast and crew.",1h 23min,Cutting Room
409,"4,9",--,Harry Basil,Brian ClevelandJason Cleveland,"Fresh out of rehab, a young woman moves back in with her parents and sister, and soon becomes involved in a mystery that has left people in her town paralyzed.",1h 35min,Huella dactilar
410,"5,6",--,David Díaz,David DíazMónica PeláezBruno Cuevas,Añade un argumento en tu idioma,1h 28min,The Fear (El Miedo)
411,"2,9",--,Joe Knee,Stephen FromkinJoe KneeBenjamin Oren,"While researching a local cult, four college students uncover the existence of a supernatural power that might take their souls--and their lives.",1h 25min,Cult: el amuleto maldito
412,"4,8",60%,Adam Mason,Simon BoyesAdam Mason,"Nick, un joven que vio desaparecer a su novia tras sentarse en una macabra silla eléctrica y que fue después internado en un psiquiátrico, es obligado a volver al lugar de los hechos para colaborar en una investigación científica.",1h 31min,The Devil's Chair
413,"2,8",11%,Michael Penning,Michael Penning,"Añade un argumento en tu idioma
Kayla and Jesse loved spending their childhood summers at their grandfather's secluded cottage in the pristine mountains of rural New England. Now, fifteen years since their last visit, the sisters return along with Kayla's boyfriend Dean and his best-friend Tobe for a much-needed break from their busy lives in New York. But when a simple fishing accident leads the fo... Leer todo",1h 14min,The Legend of Sorrow Creek
414,"4,9",--,Silvana Zancolò,Pascal FrançaixSilvana ZancolòDaniel Aarons,"Maurice es un niño que puede conectarse con los muertos, especialmene con su hermano gemelo, Jacques, que fue asesinado al nacer. Pero Jacques no quiere volver a la vida, él quiere que sus padres se unan a él en la otra vida.",1h 39min,La sombra interior
415,"5,5",--,Jérôme Cohen-Olivar,Jérôme Cohen-Olivar,"Añade un argumento en tu idioma
Shattered by the loss of her child, Nyla Jayde, a brilliant criminal defense attorney, takes on a case involving a 14th century Moroccan legend, a vengeful spirit named ""Kandisha"".",1h 31min,Kandisha
416,"4,9",--,Juan Carlos Claver,Daniel GarcíaDavid Muñoz,"Añade un argumento en tu idioma
Julia, a reporter for a paranormal magazine is sent to investigate strange phenomena in a Spanish 'ghost town.' She and her small film crew go to Manasés, an abandoned village where all the inhabitants disappeared under mysterious circumstances, just weeks before the end of the Second World War. All the villagers disappeared one night shortly after a German plane cras... Leer todo",--,Intrusos en Manasés
417,"4,8",15%,Peter A. Dowling,Peter A. Dowling,"Añade un argumento en tu idioma
Four men out on a STAG NIGHT in New York prematurely exit an underground train after the soon-to-be-best-man begins to hassle two women. Trapped at a deserted station these six adults become the target of a gruesome manhunt when a secret gang of cannibal dwellers, living in the tunnels discovers them. Tensions will rise as they fight to make it through the night with ... Leer todo",1h 24min,Stag Night
418,"5,8",64%,Johnny Kevorkian,Johnny KevorkianNeil Murphy,"Following the disappearance of his younger brother Tom, Matthew Ryan tries to put his life and sanity back together. However the past keeps coming back to haunt him.",1h 36min,The Disappeared
419,"5,1",18%,Aisling Walsh,Lauren Mackenzie,"A grieving couple move to a remote Irish village in the wake of their baby daughter's death. They soon take in an orphaned autistic girl, only to become involved in a series of strange occurrences.",1h 29min,The Daisy Chain
420,"3,8",--,Richard L. FoxStephen A. MaierKevin G. Nunan,Richard L. FoxStephen A. MaierKevin G. Nunan,"Añade un argumento en tu idioma
A gripping tale of horror, murder, and revenge unfolds as Jack Devlin (Claude Akins in his final screen appearance), caretaker of the Spencer House State, reveals an unforgettable history of zombies, vampires, and witches to a prospective buyer. The chilling stories grow more horrifying and even Jack's visitor is stunned by the final fate at this house where evil live... Leer todo",1h 33min,Where Evil Lives
421,"4,0",--,Ville LähdeOssi KakkoJyri Vuorinen,--,"Serial killer boy goes into peoples houses, kills everyone inside, lives there for a couple of months and then blows up the house.",58min,Sabotator
422,"4,8",--,Michael Su,Michael Su,"Añade un argumento en tu idioma
Cyril Bass is a good-hearted loser that works in a thankless corporate job where everyone takes advantage of him. That is until he makes a deal with his own personal Demon to wreak havoc, give him revenge, fortune and popularity beyond his wildest dreams. When the comical yet bloodthirsty demon is let loose, a wave of bloodshed and gore is released. Harkens back to th... Leer todo",1h 31min,My Demon Within
423,"3,6",--,Piotr Uzarowicz,Alex SilverApril Wright,"This is one VIP list you don't want to make. LA club people have a 'killer' party on a private yacht--which is haunted by the original owner Samantha, who died on the maiden voyage.",1h 23min,Dead in the Water
424,"3,8",20%,Jake Kennedy,Joey GaynorJake Kennedy,"Añade un argumento en tu idioma
Humanity makes its last stand as zombies emerge to take over the world in this cinematic tale of gore and chaos.",1h 29min,Days of Darkness
425,"4,1",3%,Christopher Harrison,Christopher Harrison,"Añade un argumento en tu idioma
Five frat boys are stalked by a machete wielding maniac, after they are involved in a horrifying Devil's Night accident.",1h 22min,Left for Dead
426,"3,0",--,Brian Trenchard-Smith,Richard Manning,"Añade un argumento en tu idioma
A band of 16th century conquistadors must fight for their lives when they realize they're going to be served as sacrifices to a god-like T-Rex.",1h 26min,Aztec rex
427,"6,9",--,José Mojica Marins,Rubens Francisco LuchettiJosé Mojica Marins,"Añade un argumento en tu idioma
While out for a walk in the countryside, Marina and Juvenal stop to take some pictures in front of an old woman's house. Annoyed, the old woman turns out to be a witch and casts a curse on the young couple.",1h 20min,A Praga
428,"7,2",--,James Merendino,Valentín Javier DimentGeoffroy LickelJames Merendino,"Añade un argumento en tu idioma
Four rich kids come to terms with their friend's suicide in an unconventional way.",1h 15min,El club de la muerte
429,"6,3",--,Sheldon InkolDavid ScottRobin Sen,Sheldon InkolDavid Scott,"Añade un argumento en tu idioma
ALL THAT IS HIDDEN is a paranoid supernatural thriller about a shadowy conspiracy against humanity that stretches across the centuries. It's told through interweaving storylines in which assorted people see their lives horribly changed when they come into possession of an ancient, mysterious box...",2h,All That Is Hidden
430,"3,2",16%,Matthew Hope,Matthew Hope,"Añade un argumento en tu idioma
The year is 2015 and overpopulation and famine have plunged our planet into chaos and one desperate survivor finds himself being hunted and pursued by hordes of rage-crazed zombies.",1h 29min,The Vanguard
431,"6,3",--,Christopher Ward,Christopher Ward,"Three men capture and torment what could be a ""real"" living vampire.",1h 43min,Fog Warning
432,"5,9",--,Michael J. HeinR. Zoe Judd,Rick AmburgeyR. Zoe Judd,"Añade un argumento en tu idioma
When a group of teens sets out to record a documentary film about mass murders at a local amusement park, they soon learn that certain things should be left alone.",1h 38min,Devil's Grove
433,"4,3",18%,Timothy Friend,Timothy Friend,"After a heist goes wrong, outlaw couple Bonnie and Clyde crash a mansion inhabited by the recently revived Dracula. When gangsters meet vampires, there's bloody hell to pay.",1h 31min,Bonnie & Clyde vs. Dracula
434,"3,2",22%,Tommy Brunswick,Joseph Thompson,"After his wife is murdered and his children abducted, Danny Kessler learns that an ancient race of blood-thirsty creatures lurks just below the surface of Prophet Hills and it's up to him to stop them.",1h 25min,Born of Earth
435,"6,4",--,Anthony Colliano,Anthony Colliano,"Añade un argumento en tu idioma
It's Christmas Eve, and a group of disparate characters are heading home for the night when the dead begin to rise and seek human flesh. Who will survive the onslaught?",1h 30min,12-24
436,"4,7",48%,Marc Price,Marc Price,Our hero Colin is bitten by a Zombie; he dies and returns from the dead. We follow him as he wanders through suburbia during the throes of a cadaverous apocalypse.,1h 37min,Colin
437,"4,6",--,Deagol BrothersAndrew Duensing,Deagol BrothersCody DeVosEric Lehning,A genre-bending tale of a boy trying to fulfill his unrequited love for a girl who has risen from the grave.,1h 45min,Hazlo con violencia
438,"4,7",24%,Matt Zettell,James CottenMatt Yeager,"When four campers' weekend trip turns deadly, in the remote town of Enoch, they find the locals are all too happy to serve up their own brand of an eye for an eye justice.",1h 35min,Resurrection County
439,"3,1",--,Fruit Chan,Brian CoxHiroshi TakahashiHideo Nakata,Evil spirits released from old celluloid cause a film crew to slowly go insane while in production on a new project.,1h 25min,Miedo oculto
440,"3,7",--,Eddie Beverly Jr.Tommy BlazePhilip Morton,Tommy BlazePhilip Morton,"Añade un argumento en tu idioma
Ted Smith becomes trapped in the TV shows he watches, which include a horror movie, commercials, game shows, and spoofs of singular purpose cable channels (e.g. The Time Channel).",1h 45min,Viewer Discretion Advised
441,"1,9",17%,David B. Stewart III,David B. Stewart III,"A team of Army Special Forces is sent into a secluded, secret biological weapons facility, only to fall prey to the specimens of a Nazi experiment that was recreated by the Army Chemical Corps and the CIA after World War II. When the chain of command breaks, the soldiers find themselves trapped in a world of flesh eating zombies, Government assassins and the ultimate ... Leer todo",1h 27min,Maplewoods
442,"5,8",--,Mark Feenstra,Mark FeenstraMarcus MatyasMarcus J. Matyas,Añade un argumento en tu idioma,1h 30min,Three Shades of Black
443,"6,0",64%,Lloyd Kaufman,Gabriel FriedmanDan BovaLloyd Kaufman,"Añade un argumento en tu idioma
Zombified chickens attempt to kill the fast-food workers that cook them in a restaurant built on an ancient burial ground.",1h 43min,Poultrygeist: Night of the Chicken Dead
444,"3,3",--,Bill RogersBill SchreiberR. Douglas Zipperer,Wilson HawthorneBill Schreiber,"Añade un argumento en tu idioma
Four young women tourists are hunted by ruthless woodsmen in the Florida Everglades.",1h 28min,Blackwater
445,"5,8",75%,Ivan Kavanagh,Ivan Kavanagh,"Recently dumped by his girlfriend for another man, working in a job he hates, things could be better for Peter. One night, while he is alone in his apartment, there is a knock at the door. His life will never be the same again.",1h 23min,Tin Can Man
446,"3,3",15%,Gary Ugarek,Gary Ugarek,"When the US gov't tests a highly secret nerve gas on the residents of Hagerstown, MD the side effects bring down a world of horrors for 6 strangers trapped inside a movie theater.",1h 20min,Deadlands 2: Trapped
447,"4,8",28%,Ivan Zuccon,Ivo GazzarriniH.P. Lovecraft,"Pietro and Lucia live on an isolated farm with Alice, Lucia's younger sister. Poor farmers, they live tilling the soil. Pietro is a good worker and a strong man who, unlike his three brothers, is not at war because of a deformed knee. Lucia is a beautiful and reserved woman dedicated to her family. Their life is peaceful and good, in spite of the hard work. One day, w... Leer todo",1h 32min,Colour from the Dark
448,"4,7",38%,Paul Moore,Robert PralgoSunny La RoseLiz Blake,"Beneath the world we know, a dangerous lesson is being learned-monsters aren't born...they're made. Janine is a young woman on her way to a new life. But when a freak accident strands her on a deserted highway, a call for help soon becomes a fight for survival. Stalked and tormented by a psychotic tow truck driver, Janine soon finds herself trapped in a world of tortu... Leer todo",1h 44min,Keepsake
449,"4,6",--,Billy Ray Brewton,Billy Ray Brewton,,--,Dead Ahead
